o_city,d_city,transport_type,Average Price,Average Duration,Distance,Category
697,148,carpooling,1626.25,176.0,211.1,2
697,152,bus,3200.0,590.0,405.57,2
697,152,train,10878.89,525.22,405.57,2
697,168,carpooling,1388.0,115.6,155.39,1
697,317,bus,3400.0,1757.5,649.23,2
697,317,carpooling,5900.0,510.0,649.23,2
697,429,bus,1975.0,1310.0,67.47,1
697,429,carpooling,505.0,71.5,67.47,1
697,453,carpooling,4028.57,425.71,445.58,2
697,485,bus,4034.0,960.0,556.8,2
697,485,carpooling,5575.0,485.0,556.8,2
697,542,bus,5082.73,1095.0,659.32,2
697,542,carpooling,7150.0,590.0,659.32,2
697,542,train,14602.5,1070.0,659.32,2
697,562,bus,1400.0,335.0,93.47,1
697,562,carpooling,790.62,87.5,93.47,1
697,628,bus,1712.73,444.09,308.16,2
697,628,carpooling,2646.69,230.23,308.16,2
697,628,train,5516.59,322.68,308.16,2
697,639,bus,3222.5,1323.75,696.35,2
697,714,bus,5185.0,1132.5,252.86,2
697,714,carpooling,2230.36,199.64,252.86,2
697,714,train,6580.0,446.5,252.86,2
697,727,carpooling,675.0,75.0,95.09,1
697,809,bus,2907.5,839.38,698.1,2
697,845,bus,2400.0,1280.0,552.53,2
697,845,carpooling,5100.0,450.0,552.53,2
697,845,train,5743.75,946.62,552.53,2
697,1600,bus,14096.0,2665.0,667.33,2
697,7395,train,4659.17,679.17,182.2,1
697,7453,bus,2000.0,795.0,568.32,2
697,7453,carpooling,4150.0,450.0,568.32,2
697,7453,train,13233.33,533.67,568.32,2
697,8861,train,6660.0,301.5,393.8,2
697,9126,bus,2090.0,547.5,531.4,2
697,9251,carpooling,320.0,44.0,34.0,1
704,472,bus,4690.0,1785.0,593.97,2
705,485,bus,4790.0,1375.0,449.19,2
705,628,bus,2790.0,810.0,405.92,2
705,628,carpooling,3600.0,300.0,405.92,2
709,163,bus,6680.0,1172.5,808.45,3
709,649,bus,2730.0,680.0,264.84,2
709,649,carpooling,2050.0,280.0,264.84,2
709,1070,bus,2568.75,736.75,146.13,1
709,1070,carpooling,1400.0,150.0,146.13,1
712,580,bus,8321.67,1907.5,940.71,3
712,580,carpooling,8000.0,1150.0,940.71,3
712,628,bus,3621.25,538.44,373.38,2
712,628,carpooling,3851.3,324.81,373.38,2
714,126,carpooling,5021.43,434.29,527.94,2
714,126,train,9722.5,889.0,527.94,2
714,184,bus,1400.0,405.0,240.92,2
714,184,train,4186.98,244.09,240.92,2
714,197,bus,4380.0,1312.5,301.88,2
714,197,train,7448.33,737.17,301.88,2
714,204,bus,4821.0,971.75,482.99,2
714,204,carpooling,4430.0,386.0,482.99,2
714,204,train,11829.38,468.47,482.99,2
714,213,bus,3200.0,820.0,657.15,2
714,446,bus,1496.67,485.0,125.39,1
714,446,carpooling,1133.33,96.67,125.39,1
714,472,bus,1990.0,515.0,375.33,2
714,472,carpooling,3500.0,320.0,375.33,2
714,472,train,9342.22,427.89,375.33,2
714,485,bus,1987.5,633.75,495.65,2
714,485,carpooling,4600.0,416.67,495.65,2
714,562,bus,8380.0,410.0,311.5,2
714,562,carpooling,2883.33,261.67,311.5,2
714,562,train,7728.18,931.18,311.5,2
714,628,bus,1369.0,376.0,112.62,1
714,628,carpooling,1005.04,109.3,112.62,1
714,628,train,1768.3,163.87,112.62,1
714,694,bus,2352.0,330.6,211.28,2
714,694,carpooling,2100.0,215.0,211.28,2
714,694,train,4778.24,232.0,211.28,2
714,809,bus,2700.77,687.69,494.7,2
714,809,carpooling,4650.0,410.0,494.7,2
714,809,train,10228.28,366.28,494.7,2
714,847,bus,1491.67,460.0,204.83,2
714,847,carpooling,1850.0,187.14,204.83,2
714,847,train,4110.0,214.5,204.83,2
714,2181,carpooling,1171.43,122.86,122.13,1
714,5105,bus,1620.0,468.75,73.54,1
714,5548,train,11825.0,989.0,781.34,2
714,9166,train,5205.45,462.73,407.78,2
719,8011,carpooling,2400.0,440.0,382.4,2
720,8317,carpooling,5600.0,500.0,595.55,2
727,317,bus,3900.0,2835.0,743.98,2
727,1061,bus,4139.29,861.43,570.46,2
727,10233,carpooling,3525.0,310.0,373.12,2
730,239,bus,2100.0,1225.0,234.39,2
730,453,bus,2195.71,752.86,260.09,2
730,628,bus,3011.25,464.25,191.71,1
730,628,carpooling,1443.75,212.5,191.71,1
730,628,train,3955.56,202.11,191.71,1
732,76,carpooling,4750.0,445.0,485.72,2
732,189,bus,3618.57,1157.14,481.57,2
732,189,train,12800.0,558.75,481.57,2
732,317,bus,2006.92,272.31,107.13,1
732,317,carpooling,1117.5,127.0,107.13,1
732,317,train,3133.33,267.25,107.13,1
732,453,bus,4451.43,1170.89,586.13,2
732,453,carpooling,5219.3,428.07,586.13,2
732,453,train,12743.33,474.06,586.13,2
732,485,carpooling,505.0,57.5,49.11,1
732,504,carpooling,2564.71,231.18,250.69,2
732,542,bus,2090.0,655.0,207.95,2
732,542,carpooling,2400.0,220.0,207.95,2
732,542,train,5375.88,276.82,207.95,2
732,628,bus,6320.0,1238.0,409.13,2
732,628,carpooling,3957.69,345.0,409.13,2
732,628,train,8543.59,355.79,409.13,2
732,635,bus,6690.0,905.0,447.54,2
732,635,train,19233.33,620.33,447.54,2
732,714,bus,3388.33,909.17,509.39,2
732,5448,bus,2475.0,521.25,120.38,1
732,5448,carpooling,1161.54,110.77,120.38,1
732,7284,carpooling,583.33,68.33,60.07,1
735,628,bus,4776.0,1289.0,681.18,2
737,628,carpooling,2991.67,254.17,321.39,2
737,628,train,6931.25,197.81,321.39,2
737,845,carpooling,5450.0,480.0,620.63,2
737,845,train,11065.0,990.8,620.63,2
740,126,bus,3935.0,1435.0,628.42,2
740,126,carpooling,6350.0,560.0,628.42,2
740,126,train,11000.0,443.27,628.42,2
753,845,bus,3290.0,1225.0,426.57,2
754,504,bus,6250.0,924.0,273.11,2
769,628,bus,4176.67,242.33,209.44,2
769,628,carpooling,1975.0,165.0,209.44,2
769,628,train,5365.0,521.58,209.44,2
777,440,carpooling,6500.0,560.0,784.05,2
777,440,train,13506.67,443.33,784.05,2
777,2181,carpooling,5400.0,513.33,601.91,2
809,21,bus,3378.18,988.18,421.52,2
809,89,bus,2017.5,863.75,123.16,1
809,89,carpooling,1100.0,110.0,123.16,1
809,204,carpooling,540.0,63.25,62.32,1
809,204,train,1270.0,701.5,62.32,1
809,277,carpooling,1400.0,165.0,183.61,1
809,336,bus,3195.0,765.0,575.03,2
809,453,carpooling,3863.64,341.82,407.69,2
809,453,train,12060.0,1110.0,407.69,2
809,471,carpooling,2750.0,270.0,268.38,2
809,485,carpooling,3530.0,303.5,382.45,2
809,485,train,8208.89,332.89,382.45,2
809,504,carpooling,6000.0,510.0,615.06,2
809,524,bus,3023.33,833.33,129.51,1
809,524,carpooling,1233.33,107.95,129.51,1
809,524,train,2965.88,266.41,129.51,1
809,562,bus,3600.0,1285.0,706.35,2
809,562,carpooling,6500.0,540.0,706.35,2
809,562,train,14990.0,534.93,706.35,2
809,628,bus,2503.33,567.53,397.44,2
809,628,carpooling,3641.03,333.59,397.44,2
809,628,train,8312.09,600.22,397.44,2
809,694,bus,1800.0,861.67,283.9,2
809,694,carpooling,2650.0,220.0,283.9,2
809,714,bus,3219.26,844.44,494.7,2
809,714,carpooling,4266.67,380.0,494.7,2
809,714,train,10932.96,367.74,494.7,2
809,843,bus,4390.0,972.5,621.82,2
809,857,bus,2747.5,1336.25,270.81,2
809,940,bus,1670.0,577.5,146.24,1
809,1061,bus,3396.43,720.0,351.69,2
809,1061,carpooling,3342.31,308.08,351.69,2
809,1539,bus,4020.0,1127.86,323.34,2
809,1539,carpooling,3775.0,370.0,323.34,2
809,2181,carpooling,3450.96,321.35,393.99,2
809,5197,bus,4850.0,2117.5,1018.55,3
809,5197,carpooling,7900.0,810.0,1018.55,3
814,485,bus,3445.0,933.33,468.52,2
825,524,train,17233.33,506.0,804.68,3
825,580,carpooling,4750.0,400.0,577.5,2
825,714,bus,4490.0,915.0,695.28,2
825,714,train,11985.0,535.0,695.28,2
825,845,bus,2940.0,180.0,118.72,1
825,845,carpooling,1152.08,109.44,118.72,1
825,845,train,1975.0,845.5,118.72,1
840,317,bus,3690.74,598.15,154.5,1
840,317,carpooling,2050.0,180.0,154.5,1
840,317,train,5226.67,249.17,154.5,1
840,556,train,17100.0,1651.0,452.31,2
843,89,bus,3848.57,1147.86,506.95,2
843,102,bus,3398.0,761.0,457.07,2
843,102,carpooling,4566.67,440.0,457.07,2
843,102,train,11827.14,1037.14,457.07,2
843,126,bus,4272.0,1480.0,553.74,2
843,126,carpooling,4750.0,450.0,553.74,2
843,317,bus,2181.67,650.0,229.73,2
843,317,carpooling,3000.0,230.0,229.73,2
843,485,bus,1830.0,570.0,305.75,2
843,485,carpooling,2827.27,253.18,305.75,2
843,485,train,4908.24,243.88,305.75,2
843,504,carpooling,466.67,53.33,49.18,1
843,562,bus,6357.5,1471.25,741.73,2
843,562,carpooling,8500.0,660.0,741.73,2
843,562,train,13492.5,1414.75,741.73,2
843,580,bus,1595.0,657.5,119.45,1
843,628,carpooling,6027.27,550.83,693.31,2
843,732,bus,2330.0,1081.67,284.65,2
843,732,carpooling,2600.0,353.33,284.65,2
843,809,bus,5130.0,1360.5,621.82,2
843,809,carpooling,6211.54,529.23,621.82,2
843,809,train,10596.96,713.29,621.82,2
843,845,bus,2480.0,440.0,365.96,2
843,845,carpooling,3475.0,302.0,365.96,2
843,845,train,6970.0,375.22,365.96,2
843,848,bus,4812.5,1205.0,625.35,2
843,2245,bus,11090.0,1960.0,1216.29,3
843,5595,carpooling,3775.0,336.79,434.84,2
843,9123,carpooling,1300.0,135.0,154.17,1
843,9123,train,3190.63,287.82,154.17,1
845,23,bus,7315.0,1261.75,1007.51,3
845,23,carpooling,6150.0,610.0,1007.51,3
845,23,train,20166.67,845.44,1007.51,3
845,28,carpooling,4050.0,460.0,457.5,2
845,30,bus,2244.76,916.9,248.2,2
845,30,carpooling,2395.83,256.67,248.2,2
845,30,train,3647.22,466.22,248.2,2
845,54,bus,4095.0,1344.0,493.7,2
845,54,carpooling,4922.22,426.11,493.7,2
845,54,train,13014.29,973.86,493.7,2
845,76,bus,2914.0,955.0,254.72,2
845,76,carpooling,2975.0,273.33,254.72,2
845,107,bus,2800.0,600.0,145.79,1
845,107,carpooling,1355.0,136.0,145.79,1
845,109,bus,1877.5,450.0,243.07,2
845,109,carpooling,2315.97,198.61,243.07,2
845,109,train,4250.0,290.5,243.07,2
845,126,bus,1625.0,527.5,210.88,2
845,126,carpooling,1786.59,165.54,210.88,2
845,126,train,3421.88,609.88,210.88,2
845,168,bus,4053.33,1342.78,633.75,2
845,168,carpooling,6000.0,640.0,633.75,2
845,168,train,8478.33,606.33,633.75,2
845,227,bus,3190.0,1005.0,497.87,2
845,227,carpooling,5150.0,450.0,497.87,2
845,317,bus,2544.29,1077.86,381.87,2
845,317,carpooling,3893.18,340.45,381.87,2
845,317,train,6110.0,326.0,381.87,2
845,455,bus,1190.0,654.0,247.6,2
845,455,carpooling,2236.0,201.8,247.6,2
845,467,bus,5947.14,1222.14,885.69,3
845,467,train,21425.0,919.0,885.69,3
845,485,bus,3167.5,865.0,358.73,2
845,485,carpooling,4292.86,367.86,358.73,2
845,488,bus,4677.14,740.0,399.91,2
845,488,carpooling,4400.0,450.0,399.91,2
845,504,bus,2390.0,457.5,318.14,2
845,504,carpooling,3014.71,270.0,318.14,2
845,517,carpooling,4157.14,358.57,485.98,2
845,517,train,5955.0,1250.5,485.98,2
845,528,bus,7780.0,1045.0,646.3,2
845,528,train,11105.0,725.0,646.3,2
845,542,carpooling,1807.03,161.88,198.55,1
845,560,bus,3990.0,1055.0,666.37,2
845,560,carpooling,6150.0,510.0,666.37,2
845,562,bus,2901.03,747.95,466.01,2
845,562,carpooling,4304.79,380.96,466.01,2
845,562,train,4305.56,583.19,466.01,2
845,585,bus,1726.67,390.0,234.97,2
845,585,carpooling,2171.43,202.29,234.97,2
845,619,carpooling,6716.67,516.67,643.81,2
845,628,bus,3956.54,783.38,586.13,2
845,628,carpooling,5045.53,436.5,586.13,2
845,628,train,7055.88,596.94,586.13,2
845,685,bus,5873.75,1260.62,649.4,2
845,685,carpooling,5838.89,553.33,649.4,2
845,685,train,16960.0,932.05,649.4,2
845,704,bus,5790.0,1060.0,340.78,2
845,843,bus,1025.0,1685.0,365.96,2
845,843,carpooling,3600.0,305.0,365.96,2
845,843,train,5340.0,969.0,365.96,2
845,848,bus,3626.67,630.0,423.28,2
845,848,carpooling,3600.0,350.0,423.28,2
845,848,train,7414.0,911.8,423.28,2
845,1038,carpooling,5333.33,400.0,452.21,2
845,1061,bus,4282.0,943.0,831.78,3
845,1061,train,12166.67,1051.0,831.78,3
845,1088,bus,4735.0,842.5,468.86,2
845,1088,carpooling,5021.43,434.29,468.86,2
845,1088,train,10760.0,582.33,468.86,2
845,5595,carpooling,600.0,73.33,68.98,1
845,5595,train,1605.56,170.89,68.98,1
845,7507,bus,4956.67,1058.33,554.56,2
845,9166,carpooling,3112.5,287.5,320.01,2
845,11835,carpooling,4968.75,431.25,605.0,2
845,11835,train,8900.0,627.8,605.0,2
847,485,bus,2888.0,1001.0,565.34,2
847,485,carpooling,5183.33,436.67,565.34,2
847,504,bus,6716.67,1498.33,842.7,3
847,504,carpooling,7230.0,610.0,842.7,3
847,504,train,14595.0,637.5,842.7,3
847,639,bus,3986.67,1666.67,892.9,3
847,639,carpooling,8850.0,765.0,892.9,3
847,714,bus,1456.67,423.33,204.83,2
847,714,carpooling,1550.0,243.33,204.83,2
847,714,train,4577.5,274.25,204.83,2
848,126,bus,1400.0,390.0,300.11,2
848,126,carpooling,2605.56,242.22,300.11,2
848,126,train,3902.5,198.0,300.11,2
848,200,bus,4180.83,658.75,255.42,2
848,200,carpooling,2400.0,190.0,255.42,2
848,451,bus,2560.0,550.0,506.83,2
848,451,train,14544.44,442.78,506.83,2
848,562,bus,1690.0,362.5,168.25,1
848,562,carpooling,1520.93,160.23,168.25,1
848,562,train,3325.71,201.14,168.25,1
848,565,bus,4695.0,1292.5,499.97,2
848,580,bus,5520.0,1283.67,653.87,2
848,611,carpooling,903.01,85.78,107.35,1
848,611,train,1851.25,416.12,107.35,1
848,628,bus,2930.0,768.36,203.74,2
848,628,carpooling,1821.94,168.57,203.74,2
848,628,train,3886.19,601.38,203.74,2
848,705,bus,3144.0,966.0,202.32,2
848,705,train,4300.0,458.0,202.32,2
848,809,bus,2692.22,867.22,541.14,2
848,809,carpooling,5250.0,440.0,541.14,2
848,1061,bus,2299.09,521.82,465.84,2
848,1061,train,11625.93,263.41,465.84,2
848,2070,bus,2320.0,495.0,415.88,2
848,2070,train,9636.67,272.0,415.88,2
848,2643,bus,4290.0,551.0,380.54,2
848,2643,carpooling,3750.0,307.5,380.54,2
848,2643,train,8070.0,327.33,380.54,2
848,5115,bus,9695.0,1749.17,1230.39,3
848,7408,bus,1080.0,407.0,36.03,1
848,7408,train,1070.0,273.0,36.03,1
848,7864,bus,2915.0,597.5,458.21,2
848,7864,carpooling,4318.18,387.27,458.21,2
848,7864,train,11160.0,344.0,458.21,2
848,12166,bus,8400.0,1935.0,307.8,2
848,12166,carpooling,3000.0,300.0,307.8,2
857,628,bus,2091.67,647.5,140.98,1
857,628,carpooling,1296.0,150.4,140.98,1
857,809,bus,3563.25,814.87,270.81,2
857,809,carpooling,3043.75,266.25,270.81,2
857,809,train,6523.33,958.88,270.81,2
857,2181,carpooling,1350.0,125.71,133.87,1
857,8124,train,5648.0,783.0,231.7,2
857,8861,carpooling,1300.0,150.0,128.53,1
857,8861,train,3980.0,263.8,128.53,1
857,12166,bus,5300.0,1355.0,54.26,1
857,12166,carpooling,666.67,86.67,54.26,1
868,562,bus,5253.33,1271.67,718.45,2
872,148,bus,5450.0,1456.0,812.11,3
872,279,bus,3600.0,662.5,221.67,2
872,279,carpooling,2425.0,212.5,221.67,2
872,279,train,8685.0,682.0,221.67,2
872,440,bus,5530.0,1327.5,631.62,2
872,440,carpooling,4750.0,560.0,631.62,2
872,453,bus,5060.0,878.41,649.4,2
872,453,carpooling,6233.33,486.67,649.4,2
872,453,train,10227.67,302.64,649.4,2
872,560,bus,2393.33,588.33,424.82,2
872,560,carpooling,3816.67,373.33,424.82,2
872,560,train,8626.67,348.67,424.82,2
872,628,bus,2934.15,641.1,476.72,2
872,628,carpooling,4168.52,372.41,476.72,2
872,628,train,8749.82,384.95,476.72,2
872,714,bus,3790.0,846.25,578.04,2
872,714,train,10920.56,543.5,578.04,2
872,730,bus,3317.5,771.25,412.64,2
872,6841,carpooling,6150.0,480.0,627.47,2
872,6841,train,12251.43,438.86,627.47,2
872,10480,bus,2400.0,495.0,167.28,1
872,10480,carpooling,1550.0,156.67,167.28,1
876,126,bus,2848.0,606.0,356.59,2
876,126,carpooling,3775.0,305.0,356.59,2
876,126,train,5886.67,696.0,356.59,2
876,148,bus,4870.0,234.0,152.47,1
876,148,carpooling,1269.0,142.45,152.47,1
876,148,train,4812.05,246.39,152.47,1
876,168,bus,2274.29,1237.14,244.39,2
876,168,train,5563.33,537.67,244.39,2
876,562,bus,1000.0,275.0,103.5,1
876,562,carpooling,850.0,83.5,103.5,1
876,562,train,2788.0,209.7,103.5,1
876,585,bus,5471.67,1838.33,696.47,2
876,585,carpooling,7383.33,656.67,696.47,2
876,585,train,15690.0,822.5,696.47,2
876,587,bus,1790.0,846.25,228.81,2
876,587,carpooling,1950.0,185.0,228.81,2
876,587,train,10886.25,530.62,228.81,2
876,628,bus,3107.38,849.84,400.05,2
876,628,carpooling,3469.3,306.07,400.05,2
876,628,train,7647.13,477.15,400.05,2
876,1061,bus,3611.67,1277.5,623.04,2
876,5303,carpooling,3775.0,305.0,357.36,2
876,5303,train,6106.67,718.67,357.36,2
876,6074,train,3560.0,190.33,112.9,1
876,7340,train,6740.0,572.5,362.46,2
880,528,bus,1780.0,520.0,244.12,2
880,528,carpooling,1654.69,186.25,244.12,2
880,673,bus,3814.0,1217.0,539.16,2
884,635,bus,7741.43,2515.0,976.76,3
885,126,train,5612.5,592.5,334.51,2
885,628,carpooling,1566.33,165.1,182.11,1
885,628,train,3128.39,455.03,182.11,1
940,227,bus,1872.5,777.5,264.58,2
940,451,bus,4190.0,690.0,422.21,2
940,451,carpooling,4050.0,350.0,422.21,2
940,809,bus,1590.0,420.0,146.24,1
1041,524,bus,6810.0,1500.0,614.96,2
1041,524,carpooling,5520.83,455.83,614.96,2
1041,524,train,13689.23,1042.92,614.96,2
1041,585,bus,990.0,79.5,27.57,1
1041,585,train,1530.0,64.0,27.57,1
1041,628,carpooling,5533.33,486.67,600.18,2
1041,628,train,7203.33,330.07,600.18,2
1041,7330,train,13507.14,1504.0,592.49,2
1061,23,bus,1660.0,363.33,176.29,1
1061,23,carpooling,1325.0,175.0,176.29,1
1061,23,train,6014.81,205.63,176.29,1
1061,37,bus,1764.0,505.5,42.81,1
1061,57,bus,4956.43,1065.36,766.12,2
1061,57,carpooling,6850.0,597.14,766.12,2
1061,57,train,14825.0,411.0,766.12,2
1061,76,bus,7370.2,1465.2,1063.76,3
1061,76,carpooling,9783.33,950.0,1063.76,3
1061,122,bus,6685.0,1910.0,878.12,3
1061,126,bus,4068.39,878.94,760.81,2
1061,126,carpooling,6028.29,573.95,760.81,2
1061,126,train,17090.48,328.43,760.81,2
1061,134,bus,2506.15,779.23,440.62,2
1061,168,carpooling,3475.0,325.0,381.85,2
1061,168,train,9612.86,311.14,381.85,2
1061,171,bus,3840.0,957.0,174.75,1
1061,171,carpooling,1450.0,160.0,174.75,1
1061,189,bus,2290.0,820.0,121.88,1
1061,189,train,6010.0,817.0,121.88,1
1061,192,bus,3992.5,931.25,487.29,2
1061,192,carpooling,3750.0,365.0,487.29,2
1061,192,train,11250.0,527.8,487.29,2
1061,238,bus,2467.5,958.75,231.04,2
1061,238,carpooling,1737.5,177.5,231.04,2
1061,238,train,8665.0,325.44,231.04,2
1061,438,bus,4192.78,669.86,433.83,2
1061,438,carpooling,4187.5,350.0,433.83,2
1061,438,train,12538.75,454.5,433.83,2
1061,453,carpooling,888.1,81.9,91.04,1
1061,467,bus,4734.14,720.0,319.78,2
1061,467,carpooling,3391.67,361.67,319.78,2
1061,467,train,17225.0,639.0,319.78,2
1061,485,bus,2863.33,1603.33,565.09,2
1061,485,carpooling,5140.0,439.0,565.09,2
1061,485,train,12570.21,412.47,565.09,2
1061,488,bus,4311.67,897.5,505.2,2
1061,494,carpooling,3100.0,250.0,330.31,2
1061,494,train,17080.0,689.2,330.31,2
1061,542,bus,4886.11,1126.11,804.61,3
1061,542,carpooling,7462.5,632.5,804.61,3
1061,562,carpooling,4600.0,398.0,583.67,2
1061,562,train,14426.32,312.21,583.67,2
1061,628,bus,2002.0,1221.5,262.65,2
1061,628,carpooling,2405.3,215.63,262.65,2
1061,628,train,10082.76,220.34,262.65,2
1061,657,carpooling,3950.0,370.0,556.23,2
1061,657,train,17950.0,269.0,556.23,2
1061,697,bus,4935.0,1300.0,530.35,2
1061,697,carpooling,4300.0,362.5,530.35,2
1061,727,bus,5507.27,1207.27,570.46,2
1061,727,carpooling,4850.0,442.0,570.46,2
1061,727,train,14946.43,884.86,570.46,2
1061,743,bus,4675.0,1010.0,715.48,2
1061,743,carpooling,5600.0,517.5,715.48,2
1061,809,bus,4566.0,624.0,351.69,2
1061,809,carpooling,3250.0,260.0,351.69,2
1061,845,bus,5209.62,1041.73,831.78,3
1061,845,carpooling,6820.83,598.33,831.78,3
1061,845,train,17532.0,793.52,831.78,3
1061,847,bus,2561.38,793.28,83.2,1
1061,847,carpooling,833.33,97.78,83.2,1
1061,847,train,3450.42,138.5,83.2,1
1061,880,bus,6762.5,1298.75,842.09,3
1061,1411,bus,4490.0,925.0,587.74,2
1061,1411,carpooling,5282.14,475.0,587.74,2
1061,1411,train,11680.0,367.25,587.74,2
1061,1477,bus,5941.71,710.57,528.53,2
1061,1918,bus,7772.0,2186.0,1708.09,3
1061,1918,carpooling,15350.0,1750.0,1708.09,3
1061,2087,bus,12595.0,1870.0,1491.45,3
1061,6249,carpooling,1850.0,170.0,190.4,1
1061,6249,train,9622.5,215.16,190.4,1
1061,8078,carpooling,6850.0,563.33,718.89,2
1061,11185,carpooling,2487.5,211.88,244.54,2
1064,628,bus,2400.0,1455.0,626.64,2
1064,628,carpooling,5625.0,487.5,626.64,2
1064,843,bus,1925.0,825.0,290.22,2
1064,843,carpooling,2712.5,270.0,290.22,2
1064,845,carpooling,679.27,66.1,85.39,1
1088,23,carpooling,8025.0,625.0,693.78,2
1088,23,train,24320.0,1021.0,693.78,2
1088,33,bus,3400.0,336.5,34.42,1
1088,126,bus,6490.0,1200.0,545.27,2
1088,126,carpooling,4908.33,433.33,545.27,2
1088,504,bus,2463.33,1348.33,329.56,2
1088,504,carpooling,3342.86,300.0,329.56,2
1088,542,carpooling,3130.0,274.0,338.57,2
1088,562,bus,4829.23,1248.08,595.51,2
1088,562,carpooling,5528.57,465.71,595.51,2
1088,562,train,13268.0,759.2,595.51,2
1088,639,train,8940.0,383.5,468.19,2
1088,845,bus,4750.0,963.33,468.86,2
1088,845,carpooling,4807.14,407.14,468.86,2
1088,845,train,9096.67,1289.33,468.86,2
1088,7569,carpooling,5075.0,470.0,504.01,2
1383,485,bus,4658.24,1530.29,894.91,3
1383,628,bus,4137.36,821.06,505.43,2
1411,126,bus,3965.0,864.5,466.27,2
1411,126,carpooling,4310.0,386.0,466.27,2
1411,126,train,7951.43,849.0,466.27,2
1431,57,carpooling,1050.0,100.0,117.96,1
1468,809,bus,4129.67,1518.33,564.26,2
1504,11185,carpooling,4016.67,358.33,425.15,2
1532,99,bus,6083.33,1532.83,971.36,3
1532,628,bus,9232.5,2005.5,1597.42,3
1532,628,carpooling,11100.0,1380.0,1597.42,3
1668,5121,carpooling,4700.0,340.0,425.67,2
1720,628,carpooling,3600.0,460.0,545.84,2
1885,440,bus,4790.0,1211.67,833.45,3
1885,440,carpooling,6500.0,620.0,833.45,3
2023,485,bus,6557.08,1543.08,996.91,3
2023,628,bus,3630.86,1022.14,606.3,2
2070,809,bus,6466.67,1408.33,345.01,2
2070,809,carpooling,4050.0,330.0,345.01,2
2181,23,carpooling,4062.5,359.17,440.28,2
2181,28,bus,1863.33,1326.67,260.9,2
2181,28,carpooling,2183.78,186.22,260.9,2
2181,227,carpooling,2441.67,202.5,251.56,2
2181,453,carpooling,1750.58,166.28,216.17,2
2181,562,bus,2397.5,925.0,335.49,2
2181,562,carpooling,2960.0,258.0,335.49,2
2181,809,bus,3790.0,1075.0,393.99,2
2181,809,carpooling,3752.78,325.0,393.99,2
2245,1918,bus,8490.0,1970.0,273.58,2
2245,1918,carpooling,1828.57,195.71,273.58,2
2249,2223,carpooling,2500.0,370.0,221.78,2
2406,580,bus,13631.33,2171.67,1253.26,3
2581,224,bus,3785.0,925.0,149.86,1
3738,657,bus,3274.29,897.14,406.12,2
3738,657,carpooling,3600.0,300.0,406.12,2
5105,192,bus,2395.0,1452.5,296.62,2
5105,192,train,4800.0,347.33,296.62,2
5105,580,bus,8890.0,1120.0,752.74,2
5105,580,carpooling,7100.0,590.0,752.74,2
5105,580,train,13129.0,531.0,752.74,2
5105,628,bus,1466.67,561.67,70.48,1
5105,628,carpooling,756.67,82.0,70.48,1
5105,714,bus,1400.0,320.0,73.54,1
5105,6249,carpooling,466.67,56.67,51.3,1
5115,628,bus,7551.25,2016.25,1026.67,3
5115,628,carpooling,6650.0,760.0,1026.67,3
5118,23,bus,3932.0,1355.5,593.75,2
5118,23,carpooling,5350.0,440.0,593.75,2
5118,554,carpooling,1300.0,180.0,161.27,1
5118,554,train,3057.14,383.86,161.27,1
5118,809,carpooling,2287.5,237.5,240.53,2
5118,809,train,4564.29,672.14,240.53,2
5118,6074,carpooling,5104.55,415.45,555.85,2
5119,628,bus,3710.0,566.0,411.87,2
5459,152,carpooling,1200.0,100.0,117.43,1
5466,562,carpooling,1725.0,150.0,178.81,1
5466,562,train,3792.5,181.25,178.81,1
5467,485,carpooling,1912.5,217.5,191.31,1
5467,485,train,5891.25,156.25,191.31,1
5467,504,bus,3173.33,162.0,138.59,1
5467,504,carpooling,1200.0,127.5,138.59,1
5467,504,train,2832.61,179.39,138.59,1
5489,227,bus,3210.0,377.78,154.19,1
5489,227,carpooling,1425.0,124.17,154.19,1
5489,227,train,3170.0,748.0,154.19,1
5489,2181,carpooling,3365.0,299.0,381.53,2
5520,28,carpooling,5800.0,560.0,536.24,2
5520,28,train,11520.0,1447.0,536.24,2
5520,504,carpooling,3725.0,310.0,329.93,2
5520,628,carpooling,4272.22,345.56,414.41,2
5527,485,carpooling,3605.56,305.93,302.13,2
5527,504,bus,2800.0,705.0,144.89,1
5527,504,carpooling,1300.0,139.09,144.89,1
5527,504,train,2940.0,366.58,144.89,1
5548,565,carpooling,950.0,120.0,71.67,1
5548,714,train,12650.0,829.0,781.34,2
5548,6944,carpooling,5983.33,480.0,565.75,2
5548,6944,train,15080.0,1429.0,565.75,2
5595,809,carpooling,5900.0,640.0,776.9,2
5595,809,train,14200.0,1609.0,776.9,2
5607,628,carpooling,3633.33,300.0,416.79,2
5607,694,carpooling,4750.0,420.0,543.12,2
5607,694,train,11633.33,365.33,543.12,2
5607,737,train,3400.0,172.75,130.03,1
5611,200,bus,3025.0,252.0,107.11,1
5611,200,carpooling,1140.0,146.0,107.11,1
5611,200,train,2852.5,635.75,107.11,1
5687,628,bus,6167.5,239.5,206.24,2
5687,628,carpooling,950.0,220.0,206.24,2
5687,628,train,5762.5,202.0,206.24,2
5770,197,train,7330.0,585.5,249.72,2
5822,23,carpooling,5700.0,560.0,590.08,2
5822,628,bus,3420.0,381.0,159.71,1
